College Name,City,Branch,Category,Cutoff
"04143 - Sanmarg Shikshan Sanstha, Mandukarrao Pandav College of Engineering, Bhandara",Bhandara,Electrical Engineering,OPEN,35.68
"04143 - Sanmarg Shikshan Sanstha, Mandukarrao Pandav College of Engineering, Bhandara",Bhandara,Electrical Engineering,OPEN,58.9
"04143 - Sanmarg Shikshan Sanstha, Mandukarrao Pandav College of Engineering, Bhandara",Bhandara,Electrical Engineering,OPEN,25.84
"04143 - Sanmarg Shikshan Sanstha, Mandukarrao Pandav College of Engineering, Bhandara",Bhandara,Electrical Engineering,OPEN,25.46
"04143 - Sanmarg Shikshan Sanstha, Mandukarrao Pandav College of Engineering, Bhandara",Bhandara,Electrical Engineering,OPEN,47.14
"04143 - Sanmarg Shikshan Sanstha, Mandukarrao Pandav College of Engineering, Bhandara",Bhandara,Mechanical Engineering,OPEN,55.19
"04143 - Sanmarg Shikshan Sanstha, Mandukarrao Pandav College of Engineering, Bhandara",Bhandara,Mechanical Engineering,OPEN,29.24
"04143 - Sanmarg Shikshan Sanstha, Mandukarrao Pandav College of Engineering, Bhandara",Bhandara,Mechanical Engineering,OPEN,45.92
"04143 - Sanmarg Shikshan Sanstha, Mandukarrao Pandav College of Engineering, Bhandara",Bhandara,Mechanical Engineering,OPEN,16.69
"04143 - Sanmarg Shikshan Sanstha, Mandukarrao Pandav College of Engineering, Bhandara",Bhandara,Mechanical Engineering,OPEN,12.38
"04143 - Sanmarg Shikshan Sanstha, Mandukarrao Pandav College of Engineering, Bhandara",Bhandara,Mechanical Engineering,OPEN,39.9
"04143 - Sanmarg Shikshan Sanstha, Mandukarrao Pandav College of Engineering, Bhandara",Bhandara,Mechanical Engineering,OPEN,32.56
"04143 - Sanmarg Shikshan Sanstha, Mandukarrao Pandav College of Engineering, Bhandara",Bhandara,Mechanical Engineering,OPEN,24.87
"04143 - Sanmarg Shikshan Sanstha, Mandukarrao Pandav College of Engineering, Bhandara",Bhandara,Mechanical Engineering,OPEN,3.87
"04143 - Sanmarg Shikshan Sanstha, Mandukarrao Pandav College of Engineering, Bhandara",Bhandara,Mechanical Engineering,OPEN,29.24
"04143 - Sanmarg Shikshan Sanstha, Mandukarrao Pandav College of Engineering, Bhandara",Bhandara,Mechanical Engineering,OPEN,37.2
"04143 - Sanmarg Shikshan Sanstha, Mandukarrao Pandav College of Engineering, Bhandara",Bhandara,Mechanical Engineering,OPEN,8.71
"04143 - Sanmarg Shikshan Sanstha, Mandukarrao Pandav College of Engineering, Bhandara",Bhandara,Mechanical Engineering,OPEN,36.08
"04143 - Sanmarg Shikshan Sanstha, Mandukarrao Pandav College of Engineering, Bhandara",Bhandara,Mechanical Engineering,OPEN,47.8
"04143 - Sanmarg Shikshan Sanstha, Mandukarrao Pandav College of Engineering, Bhandara",Bhandara,Mechanical Engineering,OPEN,35.93
"04143 - Sanmarg Shikshan Sanstha, Mandukarrao Pandav College of Engineering, Bhandara",Bhandara,Mechanical Engineering,OPEN,49.34
"04143 - Sanmarg Shikshan Sanstha, Mandukarrao Pandav College of Engineering, Bhandara",Bhandara,Mechanical Engineering,OPEN,40.04
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Civil Engineering,OPEN,46.76
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Civil Engineering,OPEN,28.42
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Civil Engineering,OPEN,4.15
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Civil Engineering,OPEN,41.45
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Civil Engineering,OPEN,29.04
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Civil Engineering,OPEN,29.81
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Civil Engineering,OPEN,43.2
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Civil Engineering,OPEN,28.42
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Civil Engineering,OPEN,36.08
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Civil Engineering,OPEN,25.99
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Civil Engineering,OPEN,25.97
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Civil Engineering,OPEN,29.41
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Civil Engineering,OPEN,57.4
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Computer Science and Engineering,OPEN,66.9
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Computer Science and Engineering,OPEN,57.62
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Computer Science and Engineering,OPEN,7.82
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Computer Science and Engineering,OPEN,62.06
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Computer Science and Engineering,OPEN,63.82
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Computer Science and Engineering,OPEN,57.54
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Computer Science and Engineering,OPEN,53.61
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Computer Science and Engineering,OPEN,62.92
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Computer Science and Engineering,OPEN,6.92
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Computer Science and Engineering,OPEN,72.89
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Computer Science and Engineering,OPEN,65.67
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Computer Science and Engineering,OPEN,32
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Computer Science and Engineering,OPEN,67.22
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Computer Science and Engineering,OPEN,59.18
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Computer Science and Engineering,OPEN,50.32
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Computer Science and Engineering,OPEN,35.54
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Computer Science and Engineering,OPEN,65.67
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Computer Science and Engineering,OPEN,4.04
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Computer Science and Engineering,OPEN,0.16
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Computer Science and Engineering,OPEN,39.23
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Computer Science and Engineering,OPEN,66.3
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Computer Science and Engineering,OPEN,7.44
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electrical Engineering,OPEN,42.92
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electrical Engineering,OPEN,32.68
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electrical Engineering,OPEN,36.23
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electrical Engineering,OPEN,39.33
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electrical Engineering,OPEN,25.99
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electrical Engineering,OPEN,28.35
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electrical Engineering,OPEN,20.28
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electrical Engineering,OPEN,36.52
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electrical Engineering,OPEN,2.8
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electrical Engineering,OPEN,49.73
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electrical Engineering,OPEN,28.42
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electrical Engineering,OPEN,35.99
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electrical Engineering,OPEN,43.66
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electrical Engineering,OPEN,43.2
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,55.94
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,43.03
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,53.22
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,46.62
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,49.4
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,53.22
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,53.68
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,58.9
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,43.74
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,39.23
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,49.4
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,56.62
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,52.88
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,62.14
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Mechanical Engineering,OPEN,47.89
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Mechanical Engineering,OPEN,22.82
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Mechanical Engineering,OPEN,21.54
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Mechanical Engineering,OPEN,47.14
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Mechanical Engineering,OPEN,43.47
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Mechanical Engineering,OPEN,39.23
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Mechanical Engineering,OPEN,39.9
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Mechanical Engineering,OPEN,29.41
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Mechanical Engineering,OPEN,24.7
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Mechanical Engineering,OPEN,25.21
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Mechanical Engineering,OPEN,35.99
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Mechanical Engineering,OPEN,25.56
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Mechanical Engineering,OPEN,37.2
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,60.63
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,51.7
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,52.6
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,50.97
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,43.53
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,41.75
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,39.23
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,57.01
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,5.35
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,68.96
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,57.01
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,40.09
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,47.05
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,60.25
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,50.97
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,62.06
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,66.39
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,12.58
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,43.03
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,59.18
"04145 - Wainganga College of Engineering and Management, Dongargaon, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,23.41
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Civil Engineering,OPEN,59.28
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Civil Engineering,OPEN,52.18
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Civil Engineering,OPEN,46.4
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Civil Engineering,OPEN,58.9
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Civil Engineering,OPEN,48.56
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Civil Engineering,OPEN,25.21
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Civil Engineering,OPEN,9.6
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Civil Engineering,OPEN,55.27
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Civil Engineering,OPEN,62.14
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Civil Engineering,OPEN,60.63
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Civil Engineering,OPEN,39.9
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Civil Engineering,OPEN,57.62
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Civil Engineering,OPEN,6.92
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Civil Engineering,OPEN,57.44
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Civil Engineering,OPEN,14.31
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Civil Engineering,OPEN,22.04
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,79.3
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,76.77
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,54.57
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,70.2
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,76.93
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,75.49
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,78.42
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,78.34
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,63.47
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,79.98
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,78.43
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,60.88
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,75.24
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,77.01
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,82.37
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,73.8
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,79.69
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,70.26
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,53.61
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,43.53
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,40.09
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,51.7
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,51.57
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,11.13
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,81.33
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,25.21
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,47.14
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,48.56
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Computer Science and Engineering,OPEN,49.15
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Information Technology,OPEN,77.01
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Information Technology,OPEN,75.21
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Information Technology,OPEN,45.98
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Information Technology,OPEN,63.47
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Information Technology,OPEN,76.92
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Information Technology,OPEN,72.14
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Information Technology,OPEN,70.51
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Information Technology,OPEN,76.9
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Information Technology,OPEN,61.13
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Information Technology,OPEN,77.23
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Information Technology,OPEN,76.68
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Information Technology,OPEN,43.2
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Information Technology,OPEN,72.67
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Information Technology,OPEN,76.93
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Information Technology,OPEN,53.27
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Information Technology,OPEN,39.36
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Information Technology,OPEN,39.57
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Information Technology,OPEN,78.62
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Information Technology,OPEN,35.68
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Information Technology,OPEN,34.9
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electrical Engineering,OPEN,64.26
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electrical Engineering,OPEN,56.29
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electrical Engineering,OPEN,24.7
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electrical Engineering,OPEN,43.2
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electrical Engineering,OPEN,58.9
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electrical Engineering,OPEN,50.32
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electrical Engineering,OPEN,62.14
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electrical Engineering,OPEN,67.15
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electrical Engineering,OPEN,42.74
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electrical Engineering,OPEN,36.08
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electrical Engineering,OPEN,43.74
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electrical Engineering,OPEN,63.58
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electrical Engineering,OPEN,7.99
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electrical Engineering,OPEN,66.3
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electrical Engineering,OPEN,18.55
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electrical Engineering,OPEN,16.86
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electrical Engineering,OPEN,14.07
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,74.68
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,69.33
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,33.62
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,60.44
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,73.63
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,60.32
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,70.5
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,73.62
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,35.68
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,75.49
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,70.51
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,43.2
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,66.39
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,60.91
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,75.17
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,18.65
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,32.68
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,3.25
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,78.01
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,21.3
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Electronics and Telecommunication Engg,OPEN,0.86
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Mechanical Engineering,OPEN,59.96
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Mechanical Engineering,OPEN,49.34
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Mechanical Engineering,OPEN,9.6
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Mechanical Engineering,OPEN,28.3
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Mechanical Engineering,OPEN,43.66
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Mechanical Engineering,OPEN,36.08
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Mechanical Engineering,OPEN,24.95
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Mechanical Engineering,OPEN,57.82
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Mechanical Engineering,OPEN,60.63
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Mechanical Engineering,OPEN,34.9
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Mechanical Engineering,OPEN,19.45
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Mechanical Engineering,OPEN,57.54
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Mechanical Engineering,OPEN,28.3
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Mechanical Engineering,OPEN,66.39
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Mechanical Engineering,OPEN,11.2
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Mechanical Engineering,OPEN,35.16
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,78.43
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,75.49
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,66.95
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,60.63
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,67.15
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,77.16
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,60.32
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,83.72
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,76.76
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,46.4
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,71.17
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,77.23
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,72.74
"04147 - K.D.K. College of Engineering, Nagpur",Nagpur,Artificial Intelligence and Data Science,OPEN,78.42
