College Code,College Name,Choice Code,Branch,Stage,Category,Cutoff Rank,Percentage,City
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600724210,Computer Science and Engineering,Stage-I,LOPEN,256,94.94,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600724210,Computer Science and Engineering,Stage-I,LST,30103,72.53,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600724210,Computer Science and Engineering,Stage-I,EWS,661,93.2,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600724610,Information Technology,,GOPEN,249,95.0,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600724610,Information Technology,,GST,5942,86.25,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600724610,Information Technology,,GOBC,351,94.38,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600724610,Information Technology,,GSEBC,267,94.82,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600724610,Information Technology,,LOPEN,408,94.11,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600724610,Information Technology,,LSC,1307,91.6,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600724610,Information Technology,,EWS,1055,92.11,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600729310,Electrical Engineering,Stage-I,GOPEN,403,94.13,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600729310,Electrical Engineering,Stage-I,GSC,897,92.56,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600729310,Electrical Engineering,Stage-I,GOBC,441,94.0,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600729310,Electrical Engineering,Stage-I,LOPEN,334,94.47,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600729310,Electrical Engineering,Stage-I,LST,37121,69.06,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600729310,Electrical Engineering,Stage-I,LSEBC,912,92.5,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600729310,Electrical Engineering,Stage-I,EWS,1325,91.56,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600737610,Electronics Engineering,Stage-I,GOPEN,435,94.0,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600737610,Electronics Engineering,Stage-I,GSC,2011,90.39,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600737610,Electronics Engineering,Stage-I,GST,17378,78.94,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600737610,Electronics Engineering,Stage-I,GSEBC,593,93.43,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600737610,Electronics Engineering,Stage-I,LOPEN,638,93.29,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600737610,Electronics Engineering,Stage-I,LOBC,899,92.53,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600737610,Electronics Engineering,Stage-I,EWS,1334,91.54,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600761210,Mechanical Engineering,,GOPEN,567,93.53,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600761210,Mechanical Engineering,,GST,12541,81.71,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600761210,Mechanical Engineering,,GOBC,817,92.76,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600761210,Mechanical Engineering,,LOPEN,1413,91.38,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600761210,Mechanical Engineering,,LSC,12468,81.74,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600761210,Mechanical Engineering,,LSEBC,2285,90.0,Sangli
6007,"Walchand College of Engineering, Sangli (Government-Aided Autonomous)",600761210,Mechanical Engineering,,EWS,3401,88.67,Sangli
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602819110,Civil Engineering,Stage-I,GOPEN,18671,78.21,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602819110,Civil Engineering,Stage-I,GSC,42020,66.16,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602819110,Civil Engineering,Stage-I,GNTA,47948,58.8,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602819110,Civil Engineering,Stage-I,GNTB,41417,66.57,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602819110,Civil Engineering,Stage-I,GNTC,38154,68.47,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602819110,Civil Engineering,Stage-I,GNTD,48781,54.68,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602819110,Civil Engineering,Stage-I,GOBC,39980,67.47,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602819110,Civil Engineering,Stage-I,GSEBC,48318,57.58,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602819110,Civil Engineering,Stage-I,LOPEN,12286,81.84,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602819110,Civil Engineering,Stage-I,LSC,33691,70.79,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602819110,Civil Engineering,Stage-I,LNTB,24426,75.26,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602819110,Civil Engineering,Stage-I,LOBC,12932,81.47,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602819110,Civil Engineering,Stage-I,LSEBC,41171,66.74,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602819110,Civil Engineering,Stage-I,PWD-O,48417,57.09,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602819110,Civil Engineering,Stage-I,DEF-O,31866,71.68,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602819110,Civil Engineering,Stage-I,EWS,34506,71.56,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602825410,Computer Science and Technology,Stage-II,GOPEN,3070,89.03,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602825410,Computer Science and Technology,Stage-II,GOBC,6426,85.88,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602825410,Computer Science and Technology,Stage-II,LOPEN,1748,90.82,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602825410,Computer Science and Technology,Stage-II,LSC,11388,82.4,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602825410,Computer Science and Technology,Stage-II,LOBC,7540,84.97,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602825410,Computer Science and Technology,Stage-II,LSEBC,2601,89.6,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602825410,Computer Science and Technology,Stage-II,EWS,17727,78.74,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602837210,Electronics and Telecommunication Engg,,GOPEN,6425,85.88,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602837210,Electronics and Telecommunication Engg,,GSC,17450,78.89,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602837210,Electronics and Telecommunication Engg,,GNTA,11646,82.24,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602837210,Electronics and Telecommunication Engg,,GNTC,13128,81.35,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602837210,Electronics and Telecommunication Engg,,GOBC,13805,80.94,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602837210,Electronics and Telecommunication Engg,,GSEBC,7129,85.29,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602837210,Electronics and Telecommunication Engg,,LOPEN,3786,88.24,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602837210,Electronics and Telecommunication Engg,,EWS,28011,73.53,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602850310,Food Technology,Stage-I,GOPEN,41237,66.71,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602850310,Food Technology,Stage-I,LOPEN,12072,82.0,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602850310,Food Technology,Stage-I,LSC,28843,73.14,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602850310,Food Technology,Stage-I,LOBC,21125,76.91,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602850310,Food Technology,Stage-I,EWS,27142,73.91,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602850710,Chemical Engineering,Stage-I,GOPEN,44557,64.1,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602850710,Chemical Engineering,Stage-I,LOPEN,47097,60.78,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602850710,Chemical Engineering,Stage-I,EWS,31370,73.01,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602861210,Mechanical Engineering,,GOPEN,21198,76.87,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602861210,Mechanical Engineering,,GSC,46135,62.26,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602861210,Mechanical Engineering,,GNTA,42858,65.54,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602861210,Mechanical Engineering,,GNTC,45341,63.28,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602861210,Mechanical Engineering,,GOBC,41284,66.67,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602861210,Mechanical Engineering,,GSEBC,36448,69.43,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602861210,Mechanical Engineering,,LOPEN,21186,76.88,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602861210,Mechanical Engineering,,LNTB,22244,76.35,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602861210,Mechanical Engineering,,LOBC,34541,71.0,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602861210,Mechanical Engineering,,LSEBC,34541,71.0,Kolhapur
6028,"Department of Technology, Shivaji University, Kolhapur (University Department)",602861210,Mechanical Engineering,,EWS,34541,71.0,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603624210,Computer Science and Engineering,Stage-II,GOPEN,2169,90.17,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603624210,Computer Science and Engineering,Stage-II,GSC,3064,89.03,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603624210,Computer Science and Engineering,Stage-II,GOBC,2298,90.0,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603624210,Computer Science and Engineering,Stage-II,LOPEN,1579,91.13,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603624210,Computer Science and Engineering,Stage-II,LST,1890,90.57,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603624210,Computer Science and Engineering,Stage-II,LOBC,2475,89.77,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603624210,Computer Science and Engineering,Stage-II,LSEBC,2474,89.77,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603624210,Computer Science and Engineering,Stage-II,EWS,18721,77.94,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603626310,Artificial Intelligence (AI) and Data Science,Stage-II,GOPEN,3331,88.74,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603626310,Artificial Intelligence (AI) and Data Science,Stage-II,GSC,7542,84.97,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603626310,Artificial Intelligence (AI) and Data Science,Stage-II,GOBC,4814,87.25,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603626310,Artificial Intelligence (AI) and Data Science,Stage-II,GSEBC,3799,88.23,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603626310,Artificial Intelligence (AI) and Data Science,Stage-II,LOPEN,2568,89.66,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603626310,Artificial Intelligence (AI) and Data Science,Stage-II,EWS,4448,87.6,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603629310,Electrical Engineering,,GOPEN,2678,89.5,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603629310,Electrical Engineering,,GOBC,3575,88.5,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603629310,Electrical Engineering,,LOPEN,3180,88.89,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603629310,Electrical Engineering,,LSC,12297,81.83,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603629310,Electrical Engineering,,LST,45191,63.44,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603629310,Electrical Engineering,,LNTA,7584,84.94,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603629310,Electrical Engineering,,LSEBC,3852,88.17,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603629310,Electrical Engineering,,EWS,6770,85.56,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603637210,Electronics and Telecommunication Engg,Stage-I,GOPEN,3641,88.41,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603637210,Electronics and Telecommunication Engg,Stage-I,GOBC,4837,87.22,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603637210,Electronics and Telecommunication Engg,Stage-I,LOPEN,2147,90.18,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603637210,Electronics and Telecommunication Engg,Stage-I,LSC,7589,84.94,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603637210,Electronics and Telecommunication Engg,Stage-I,LOBC,4671,87.41,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603637210,Electronics and Telecommunication Engg,Stage-I,LSEBC,3250,88.82,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603637210,Electronics and Telecommunication Engg,Stage-I,EWS,13583,81.06,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603661510,Mechanical & Automation Engineering,Stage-I,GOPEN,9550,83.59,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603661510,Mechanical & Automation Engineering,Stage-I,GSC,20295,77.33,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603661510,Mechanical & Automation Engineering,Stage-I,GNTD,30351,72.41,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603661510,Mechanical & Automation Engineering,Stage-I,GOBC,14290,80.65,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603661510,Mechanical & Automation Engineering,Stage-I,GSEBC,19392,77.8,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603661510,Mechanical & Automation Engineering,Stage-I,LOPEN,36093,69.59,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603661510,Mechanical & Automation Engineering,Stage-I,LNTA,21275,76.82,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603661510,Mechanical & Automation Engineering,Stage-I,LOBC,37365,70.68,Kolhapur
6036,"Government College of Engineering, Kolhapur (Government)",603661510,Mechanical & Automation Engineering,Stage-I,EWS,37365,70.68,Kolhapur
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612219110,Civil Engineering,,GOPEN,26501,74.24,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612219110,Civil Engineering,,GSC,46781,61.37,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612219110,Civil Engineering,,GNTA,41432,66.57,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612219110,Civil Engineering,,GNTB,28209,73.44,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612219110,Civil Engineering,,GNTC,37398,68.89,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612219110,Civil Engineering,,GOBC,49059,47.89,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612219110,Civil Engineering,,GSEBC,30101,72.53,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612219110,Civil Engineering,,LOPEN,39480,67.76,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612219110,Civil Engineering,,LSC,48177,58.11,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612219110,Civil Engineering,,LNTB,30540,72.32,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612219110,Civil Engineering,,EWS,34506,71.56,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612224510,Computer Engineering,Stage-II,GOPEN,4069,87.94,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612224510,Computer Engineering,Stage-II,GSC,8293,84.44,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612224510,Computer Engineering,Stage-II,GOBC,4397,87.66,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612224510,Computer Engineering,Stage-II,GSEBC,4449,87.6,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612224510,Computer Engineering,Stage-II,LOPEN,4010,88.0,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612224510,Computer Engineering,Stage-II,LSC,10042,83.26,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612224510,Computer Engineering,Stage-II,LNTA,11168,82.56,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612224510,Computer Engineering,Stage-II,LNTC,12621,81.66,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612224510,Computer Engineering,Stage-II,LNTD,13443,81.14,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612224510,Computer Engineering,Stage-II,LOBC,4852,87.2,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612224510,Computer Engineering,Stage-II,LSEBC,4746,87.31,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612224510,Computer Engineering,Stage-II,EWS,18316,78.4,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612237210,Electronics and Telecommunication Engg,Stage-I,GOPEN,8841,84.06,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612237210,Electronics and Telecommunication Engg,Stage-I,GSC,18515,78.29,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612237210,Electronics and Telecommunication Engg,Stage-I,GNTA,20439,77.26,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612237210,Electronics and Telecommunication Engg,Stage-I,GOBC,15569,79.94,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612237210,Electronics and Telecommunication Engg,Stage-I,GSEBC,15880,79.76,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612237210,Electronics and Telecommunication Engg,Stage-I,LOPEN,7294,85.18,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612237210,Electronics and Telecommunication Engg,Stage-I,LSC,9132,83.88,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612237210,Electronics and Telecommunication Engg,Stage-I,LST,22822,76.06,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612237210,Electronics and Telecommunication Engg,Stage-I,LNTC,22872,76.06,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612237210,Electronics and Telecommunication Engg,Stage-I,EWS,45975,62.47,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612261210,Mechanical Engineering,,GOPEN,29961,72.62,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612261210,Mechanical Engineering,,GSC,47718,59.53,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612261210,Mechanical Engineering,,GST,41660,66.41,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612261210,Mechanical Engineering,,GNTB,48095,58.36,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612261210,Mechanical Engineering,,GNTC,46242,62.13,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612261210,Mechanical Engineering,,GNTD,43097,65.38,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612261210,Mechanical Engineering,,GOBC,47460,60.05,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612261210,Mechanical Engineering,,GSEBC,41042,66.82,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612261210,Mechanical Engineering,,LOPEN,43131,65.35,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612261210,Mechanical Engineering,,DEF-O,42976,65.47,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612261210,Mechanical Engineering,,EWS,41835,66.29,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612291210,Computer Science and Engineering(Data Science),Stage-II,GOPEN,4881,87.18,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612291210,Computer Science and Engineering(Data Science),Stage-II,GSC,9340,83.71,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612291210,Computer Science and Engineering(Data Science),Stage-II,GOBC,5178,86.91,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612291210,Computer Science and Engineering(Data Science),Stage-II,LOPEN,4423,87.63,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612291210,Computer Science and Engineering(Data Science),Stage-II,LSEBC,6858,85.49,Pune
6122,"TSSMSs Pd. Vasantdada Patil Institute of Technology, Bavdhan, Pune (Un-Aided)",612291210,Computer Science and Engineering(Data Science),Stage-II,EWS,21542,76.69,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613819110,Civil Engineering,Stage-I,GOPEN,27231,73.89,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613819110,Civil Engineering,Stage-I,GSC,45508,63.1,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613819110,Civil Engineering,Stage-I,GNTA,35500,69.89,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613819110,Civil Engineering,Stage-I,GNTB,47064,60.84,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613819110,Civil Engineering,Stage-I,GNTC,35054,70.11,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613819110,Civil Engineering,Stage-I,GNTD,39809,67.58,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613819110,Civil Engineering,Stage-I,GOBC,41711,66.38,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613819110,Civil Engineering,Stage-I,LOPEN,22304,76.32,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613819110,Civil Engineering,Stage-I,LSC,34406,70.42,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613819110,Civil Engineering,Stage-I,LOBC,34963,70.16,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613819110,Civil Engineering,Stage-I,EWS,48508,56.65,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,,GOPEN,5307,86.8,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,,GSC,13540,81.09,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,,GNTA,10046,83.26,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,,GNTD,7191,85.25,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,,GOBC,5970,86.23,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,,GSEBC,6587,85.73,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,,LOPEN,3483,88.57,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,,LSC,11312,82.46,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,,LNTB,14319,80.63,Pune
6138,"Genba Sopanrao Moze Trust Parvatibai Genba Moze College of Engineering,Wagholi, Pune (Un-Aided)",613824510,Computer Engineering,,LNTC,12312,81.83,Pune
