College Name,City,Branch,Category,Cutoff
"03176 - Thakur College of Engineering and Technology, Kandivali, Mumbai",Mumbai,Chemical Engineering,LOPENO,95.35
"03176 - Thakur College of Engineering and Technology, Kandivali, Mumbai",Mumbai,Artificial Intelligence and Data Science,GOPENH,98.56
"03176 - Thakur College of Engineering and Technology, Kandivali, Mumbai",Mumbai,Artificial Intelligence and Data Science,LOPENH,97.98
"03176 - Thakur College of Engineering and Technology, Kandivali, Mumbai",Mumbai,Artificial Intelligence and Data Science,GOPENO,97.64
"03176 - Thakur College of Engineering and Technology, Kandivali, Mumbai",Mumbai,Artificial Intelligence and Data Science,LOPENO,97.07
"03176 - Thakur College of Engineering and Technology, Kandivali, Mumbai",Mumbai,Artificial Intelligence and Data Science,GOPENO,81.98
"03176 - Thakur College of Engineering and Technology, Kandivali, Mumbai",Mumbai,Artificial Intelligence and Data Science,LOPENO,98.47
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Civil Engineering,GOPENH,49.51
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Civil Engineering,GOPENH,44.89
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Civil Engineering,GOPENO,44.89
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Computer Engineering,GOPENH,89.32
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Computer Engineering,LOPENH,88.7
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Computer Engineering,GOPENO,84.59
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Computer Engineering,LOPENO,80.09
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Computer Engineering,GOPENO,85.88
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Computer Engineering,LOPENO,94.9
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Information Technology,GOPENH,86.89
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Information Technology,LOPENH,86.8
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Information Technology,GOPENO,77.84
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Information Technology,LOPENO,72.78
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Information Technology,GOPENO,80.43
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Information Technology,LOPENO,92.23
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Electronics and Telecommunication Engg,GOPENH,82.71
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Electronics and Telecommunication Engg,LOPENH,71.14
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Electronics and Telecommunication Engg,GOPENO,71.35
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Electronics and Telecommunication Engg,LOPENO,74.12
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Electronics and Telecommunication Engg,GOPENO,58.12
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Electronics and Telecommunication Engg,LOPENO,80
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Mechanical Engineering,GOPENH,73.43
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Mechanical Engineering,LOPENH,53.77
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Mechanical Engineering,GOPENO,52.2
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Mechanical Engineering,GOPENO,52.03
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Mechanical Engineering,GOPENO,41.33
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Mechanical Engineering Automobile,GOPENH,55.12
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Mechanical Engineering Automobile,UNKNOWN,69.07
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPENH,87.37
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Computer Science and Engineering(Artificial Intelligence and Machine Learning),LOPENH,85.88
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPENO,75.01
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Computer Science and Engineering(Artificial Intelligence and Machine Learning),LOPENO,76.36
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPENO,80
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Computer Science and Engineering(Artificial Intelligence and Machine Learning),LOPENO,88.89
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,GOPENH,85.07
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,LOPENH,86.12
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,GOPENO,71.6
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,LOPENO,68.91
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,GOPENO,76.14
"03183 - Anjuman-I-Islam's M.H. Saboo Siddik College of Engineering, Byculla, Mumbai",Mumbai,Computer Science and Engineering (Internet of Things and Cyber Security Including Block Chain,LOPENO,88.36
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Computer Science and Engineering,GOPENS,97.91
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Computer Science and Engineering,LOPENS,97.39
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Computer Science and Engineering,TFWS,87.39
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Computer Science and Engineering,UNKNOWN,98
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Computer Engineering,GOPENS,97.84
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Computer Engineering,LOPENS,97.14
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Computer Engineering,TFWS,86.86
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Computer Engineering,UNKNOWN,98.11
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Mechanical Engineering,GOPENS,94.39
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Mechanical Engineering,LOPENS,92.28
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Mechanical Engineering,UNKNOWN,93.03
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Electronics and Computer Science,GOPENS,96.67
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Electronics and Computer Science,LOPENS,96.16
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Electronics and Computer Science,TFWS,45.46
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Electronics and Computer Science,UNKNOWN,96.28
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Computer Engineering,GOPENS,98.37
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Computer Engineering,LOPENS,97.96
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Computer Engineering,TFWS,80.59
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Computer Engineering,UNKNOWN,98.69
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Information Technology,GOPENS,97.71
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Information Technology,LOPENS,97.4
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Information Technology,TFWS,65.44
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Information Technology,UNKNOWN,98.21
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Electronics and Telecommunication Engg,GOPENS,96.06
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Electronics and Telecommunication Engg,LOPENS,96.1
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Electronics and Telecommunication Engg,UNKNOWN,96.16
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Electronics and Computer Science,GOPENS,97.01
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Electronics and Computer Science,LOPENS,96.54
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Electronics and Computer Science,UNKNOWN,96.95
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Automation and Robotics,GOPENS,95.24
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Automation and Robotics,LOPENS,94.52
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Automation and Robotics,UNKNOWN,95.35
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Artificial Intelligence and Data Science,GOPENS,97.44
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Artificial Intelligence and Data Science,LOPENS,96.89
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Artificial Intelligence and Data Science,TFWS,57.33
"03184 - Fr. Conceicao Rodrigues College of Engineering, Bandra,Mumbai",Mumbai,Artificial Intelligence and Data Science,UNKNOWN,97.97
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Civil Engineering,GOPENH,73.45
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Civil Engineering,GSCH,56.85
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Civil Engineering,GVJH,59.89
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Civil Engineering,GNT,40.99
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Civil Engineering,GNT,69.76
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Civil Engineering,GOBCH,63.53
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Civil Engineering,GSEBCH,47.42
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Civil Engineering,LOPENH,72.12
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Civil Engineering,LSCH,53.52
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Civil Engineering,GOPENH,57.99
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Civil Engineering,GSTH,58.12
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Civil Engineering,GOPENO,59.89
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Civil Engineering,GSCO,49.62
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Civil Engineering,GOBCO,43.53
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Civil Engineering,LOPENO,52.99
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Civil Engineering,LSTO,47.98
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Civil Engineering,GOPENO,71.72
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Civil Engineering,GSCO,51.22
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Civil Engineering,GOPENO,73.85
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Civil Engineering,GSCO,77.17
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,GOPENH,92.85
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,GSCH,89.45
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,GSTH,68.18
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,GVJH,89.06
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,GNT,88.98
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,GNT,91.3
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,GNT,91.55
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,GOBCH,91.55
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,GSEBCH,87.5
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,LOPENH,93.16
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,LSCH,85.97
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,LSTH,46.51
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,LVJH,90.53
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,LNT,88.11
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,LNT,83.54
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,LNT,89.21
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,LOBCH,91.61
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,LSEBCH,88.93
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,PWDOPE,67.84
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,GOPENO,89.31
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,GSCO,85.45
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,GSTO,44.89
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,GVJO,84.59
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,GNT,87.5
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,GNT,83.51
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,GOBCO,88.57
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,GSEBCO,88.63
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,LOPENO,89.71
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,LSCO,84.39
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,LNT,80.27
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,LOBCO,88.74
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,LSEBCO,84.83
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,GOPENO,50.04
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,GOPENO,85.34
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,GSCO,50.1
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,GSTO,78.44
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,GVJO,72.12
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,GNT,94.55
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,GNT,83.03
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Computer Engineering,GOBCO,83.47
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,GOPENH,91.55
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,GSCH,86.71
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,GSTH,44.51
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,GVJH,80.24
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,GNT,85.75
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,GNT,88.93
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,GNT,88.05
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,GOBCH,90.38
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,GSEBCH,83.74
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,LOPENH,91.44
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,LSCH,84.57
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,LSTH,74.97
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,LNT,85.88
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,LOBCH,90.41
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,LSEBCH,85.51
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,GOPENO,85.45
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,GSCO,79.75
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,GSTO,70.5
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,GNT,82.24
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,GOBCO,83.85
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,GSEBCO,80.27
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,LOPENO,85.75
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,LSCO,78.91
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,LNT,54.18
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,LOBCO,84.81
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,GOPENO,81.37
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,GSCO,74.68
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,GSTO,93.52
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,GNT,77.83
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Information Technology,GOBCO,74.28
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Electronics and Telecommunication Engg,GOPENH,83.64
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Electronics and Telecommunication Engg,GSCH,79.82
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Electronics and Telecommunication Engg,GVJH,67.84
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Electronics and Telecommunication Engg,GNT,83
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Electronics and Telecommunication Engg,GNT,77.82
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Electronics and Telecommunication Engg,GOBCH,80.43
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Electronics and Telecommunication Engg,GSEBCH,67.05
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Electronics and Telecommunication Engg,LOPENH,83.74
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Electronics and Telecommunication Engg,LSCH,81.66
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Electronics and Telecommunication Engg,LVJH,83.4
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Electronics and Telecommunication Engg,LNT,82.89
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Electronics and Telecommunication Engg,LOBCH,67.86
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Electronics and Telecommunication Engg,GOPENH,51.14
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Electronics and Telecommunication Engg,GOPENO,81.04
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Electronics and Telecommunication Engg,GSCO,78.15
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Electronics and Telecommunication Engg,GVJO,60.85
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Electronics and Telecommunication Engg,GNT,72.61
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Electronics and Telecommunication Engg,GNT,71.35
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Electronics and Telecommunication Engg,GNT,72.82
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Electronics and Telecommunication Engg,GOBCO,80.24
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Electronics and Telecommunication Engg,GSEBCO,74.44
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Electronics and Telecommunication Engg,LOPENO,80.09
"03187 - N.Y.S.S.'s Datta Meghe College of Engineering, Airoli, Navi Mumbai",Navi Mumbai,Electronics and Telecommunication Engg,LOBCO,77.72
