College Name,City,Branch,Category,Cutoff
"Government College of Engineering, Chandrapur (Government)",Others,Electronics and Telecommunication Engg,GSC,76.39
"Government College of Engineering, Chandrapur (Government)",Others,Electronics and Telecommunication Engg,GNTA,82.94
"Government College of Engineering, Chandrapur (Government)",Others,Electronics and Telecommunication Engg,GOBC,81.6
"Government College of Engineering, Chandrapur (Government)",Others,Electronics and Telecommunication Engg,LOPEN,83.6
"Government College of Engineering, Chandrapur (Government)",Others,Electronics and Telecommunication Engg,LOBC,83.29
"Government College of Engineering, Chandrapur (Government)",Others,Electronics and Telecommunication Engg,LSEBC,79.12
"Government College of Engineering, Chandrapur (Government)",Others,Electronics and Telecommunication Engg,EWS,
"Government College of Engineering, Chandrapur (Government)",Others,Instrumentation Engineering,GOPEN,79.35
"Government College of Engineering, Chandrapur (Government)",Others,Instrumentation Engineering,GOBC,71.08
"Government College of Engineering, Chandrapur (Government)",Others,Instrumentation Engineering,GSEBC,72.0
"Government College of Engineering, Chandrapur (Government)",Others,Instrumentation Engineering,LOPEN,79.17
"Government College of Engineering, Chandrapur (Government)",Others,Mechanical Engineering,GOPEN,81.74
"Government College of Engineering, Chandrapur (Government)",Others,Mechanical Engineering,GSC,59.35
"Government College of Engineering, Chandrapur (Government)",Others,Mechanical Engineering,GNTB,75.95
"Government College of Engineering, Chandrapur (Government)",Others,Mechanical Engineering,GOBC,80.36
"Government College of Engineering, Chandrapur (Government)",Others,Mechanical Engineering,GSEBC,71.33
"Government College of Engineering, Chandrapur (Government)",Others,Mechanical Engineering,LOPEN,73.54
"Government College of Engineering, Chandrapur (Government)",Others,Mechanical Engineering,LOBC,71.44
"Government College of Engineering, Chandrapur (Government)",Others,Mechanical Engineering,LSEBC,69.33
"Government College of Engineering, Chandrapur (Government)",Others,Mechanical Engineering,EWS,
"Laxminarayan Institute of Technology, Nagpur (University Department)",Others,Food Technology,GOPEN,90.11
"Laxminarayan Institute of Technology, Nagpur (University Department)",Others,Food Technology,GOBC,87.89
"Laxminarayan Institute of Technology, Nagpur (University Department)",Others,Food Technology,LSC,82.83
"Laxminarayan Institute of Technology, Nagpur (University Department)",Others,Food Technology,LSEBC,80.27
"Laxminarayan Institute of Technology, Nagpur (University Department)",Others,Food Technology,EWS,
"Laxminarayan Institute of Technology, Nagpur (University Department)",Others,Chemical Engineering,GOPEN,95.4
"Laxminarayan Institute of Technology, Nagpur (University Department)",Others,Chemical Engineering,GSC,85.33
"Laxminarayan Institute of Technology, Nagpur (University Department)",Others,Chemical Engineering,GOBC,93.72
"Laxminarayan Institute of Technology, Nagpur (University Department)",Others,Chemical Engineering,GSEBC,92.06
"Laxminarayan Institute of Technology, Nagpur (University Department)",Others,Chemical Engineering,LOPEN,97.1
"Laxminarayan Institute of Technology, Nagpur (University Department)",Others,Chemical Engineering,LOBC,93.05
"Laxminarayan Institute of Technology, Nagpur (University Department)",Others,Chemical Engineering,EWS,91.17
"Laxminarayan Institute of Technology, Nagpur (University Department)",Others,Plastic and Polymer Technology,LOBC,81.06
"Laxminarayan Institute of Technology, Nagpur (University Department)",Others,Paper and Pulp Technology,GOPEN,76.72
"Laxminarayan Institute of Technology, Nagpur (University Department)",Others,Paper and Pulp Technology,GSC,73.18
"Laxminarayan Institute of Technology, Nagpur (University Department)",Others,Paper and Pulp Technology,GOBC,74.22
"Laxminarayan Institute of Technology, Nagpur (University Department)",Others,Paper and Pulp Technology,LOPEN,80.53
"Laxminarayan Institute of Technology, Nagpur (University Department)",Others,Paper and Pulp Technology,LSEBC,71.56
"Laxminarayan Institute of Technology, Nagpur (University Department)",Others,Petro Chemical Technology,GOBC,92.39
"Laxminarayan Institute of Technology, Nagpur (University Department)",Others,Oil Technology,GOPEN,86.0
"Laxminarayan Institute of Technology, Nagpur (University Department)",Others,Oil Technology,LOBC,
"Laxminarayan Institute of Technology, Nagpur (University Department)",Others,Surface Coating Technology,GOBC,89.83
"Government College of Engineering, Nagpur (Government)",Others,Civil Engineering,PWDR-OBC,82.63
"Government College of Engineering, Nagpur (Government)",Others,Civil Engineering,GOPEN,90.58
"Government College of Engineering, Nagpur (Government)",Others,Civil Engineering,GSC,85.47
"Government College of Engineering, Nagpur (Government)",Others,Civil Engineering,GST,81.64
"Government College of Engineering, Nagpur (Government)",Others,Civil Engineering,GNTB,86.74
"Government College of Engineering, Nagpur (Government)",Others,Civil Engineering,GNTC,89.11
"Government College of Engineering, Nagpur (Government)",Others,Civil Engineering,GOBC,90.44
"Government College of Engineering, Nagpur (Government)",Others,Civil Engineering,GSEBC,89.6
"Government College of Engineering, Nagpur (Government)",Others,Civil Engineering,LOPEN,89.58
"Government College of Engineering, Nagpur (Government)",Others,Civil Engineering,LSC,88.1
"Government College of Engineering, Nagpur (Government)",Others,Civil Engineering,LOBC,87.27
"Government College of Engineering, Nagpur (Government)",Others,Civil Engineering,EWS,82.11
"Government College of Engineering, Nagpur (Government)",Others,Computer Science and Engineering,GOPEN,93.27
"Government College of Engineering, Nagpur (Government)",Others,Computer Science and Engineering,GSC,92.05
"Government College of Engineering, Nagpur (Government)",Others,Computer Science and Engineering,GST,76.63
"Government College of Engineering, Nagpur (Government)",Others,Computer Science and Engineering,GSEBC,91.5
"Government College of Engineering, Nagpur (Government)",Others,Computer Science and Engineering,LOPEN,95.5
"Government College of Engineering, Nagpur (Government)",Others,Computer Science and Engineering,LOBC,91.25
"Government College of Engineering, Nagpur (Government)",Others,Computer Science and Engineering,EWS,88.51
"Government College of Engineering, Nagpur (Government)",Others,Electrical Engineering,GOPEN,90.28
"Government College of Engineering, Nagpur (Government)",Others,Electrical Engineering,GSC,90.1
"Government College of Engineering, Nagpur (Government)",Others,Electrical Engineering,GNTA,86.71
"Government College of Engineering, Nagpur (Government)",Others,Electrical Engineering,GOBC,89.78
"Government College of Engineering, Nagpur (Government)",Others,Electrical Engineering,LOPEN,90.17
"Government College of Engineering, Nagpur (Government)",Others,Electrical Engineering,LST,79.0
"Government College of Engineering, Nagpur (Government)",Others,Electrical Engineering,LSEBC,88.67
"Government College of Engineering, Nagpur (Government)",Others,Electrical Engineering,EWS,89.1
"Government College of Engineering, Nagpur (Government)",Others,Electronics and Telecommunication Engg,GOPEN,90.18
"Government College of Engineering, Nagpur (Government)",Others,Electronics and Telecommunication Engg,GST,71.5
"Government College of Engineering, Nagpur (Government)",Others,Electronics and Telecommunication Engg,GOBC,90.18
"Government College of Engineering, Nagpur (Government)",Others,Electronics and Telecommunication Engg,GSEBC,85.12
"Government College of Engineering, Nagpur (Government)",Others,Electronics and Telecommunication Engg,LOPEN,95.7
"Government College of Engineering, Nagpur (Government)",Others,Electronics and Telecommunication Engg,LSC,82.94
"Government College of Engineering, Nagpur (Government)",Others,Electronics and Telecommunication Engg,LOBC,89.59
"Government College of Engineering, Nagpur (Government)",Others,Electronics and Telecommunication Engg,EWS,88.42
"Government College of Engineering, Nagpur (Government)",Others,Mechanical Engineering,GOPEN,92.26
"Government College of Engineering, Nagpur (Government)",Others,Mechanical Engineering,GNTA,73.79
"Government College of Engineering, Nagpur (Government)",Others,Mechanical Engineering,GOBC,88.0
"Government College of Engineering, Nagpur (Government)",Others,Mechanical Engineering,GSEBC,82.26
"Government College of Engineering, Nagpur (Government)",Others,Mechanical Engineering,LOPEN,84.56
"Government College of Engineering, Nagpur (Government)",Others,Mechanical Engineering,LSC,82.28
"Government College of Engineering, Nagpur (Government)",Others,Mechanical Engineering,LST,81.7
"Government College of Engineering, Nagpur (Government)",Others,Mechanical Engineering,EWS,
"Kavi Kulguru Institute of Technology & Science, Ramtek (Un-Aided)",Others,Civil Engineering,GOPEN,64.37
"Kavi Kulguru Institute of Technology & Science, Ramtek (Un-Aided)",Others,Civil Engineering,LOPEN,64.68
"Kavi Kulguru Institute of Technology & Science, Ramtek (Un-Aided)",Others,Information Technology,GOPEN,77.13
"Kavi Kulguru Institute of Technology & Science, Ramtek (Un-Aided)",Others,Information Technology,GSC,73.95
"Kavi Kulguru Institute of Technology & Science, Ramtek (Un-Aided)",Others,Information Technology,GOBC,76.4
"Kavi Kulguru Institute of Technology & Science, Ramtek (Un-Aided)",Others,Information Technology,LOPEN,77.4
"Kavi Kulguru Institute of Technology & Science, Ramtek (Un-Aided)",Others,Information Technology,LOBC,77.19
"Kavi Kulguru Institute of Technology & Science, Ramtek (Un-Aided)",Others,Computer Technology,GOPEN,74.97
"Kavi Kulguru Institute of Technology & Science, Ramtek (Un-Aided)",Others,Computer Technology,GOBC,74.06
"Kavi Kulguru Institute of Technology & Science, Ramtek (Un-Aided)",Others,Computer Technology,LOPEN,74.97
"Kavi Kulguru Institute of Technology & Science, Ramtek (Un-Aided)",Others,Computer Technology,LSC,71.2
"Kavi Kulguru Institute of Technology & Science, Ramtek (Un-Aided)",Others,Computer Technology,LSEBC,
"Kavi Kulguru Institute of Technology & Science, Ramtek (Un-Aided)",Others,Electrical Engineering,GOPEN,74.11
"Kavi Kulguru Institute of Technology & Science, Ramtek (Un-Aided)",Others,Electrical Engineering,GSC,70.58
"Kavi Kulguru Institute of Technology & Science, Ramtek (Un-Aided)",Others,Electrical Engineering,GOBC,65.11
"Kavi Kulguru Institute of Technology & Science, Ramtek (Un-Aided)",Others,Electrical Engineering,LOPEN,67.89
"Kavi Kulguru Institute of Technology & Science, Ramtek (Un-Aided)",Others,Electrical Engineering,LSC,
"Kavi Kulguru Institute of Technology & Science, Ramtek (Un-Aided)",Others,Electronics and Communication Engineering,GOPEN,64.65
"Kavi Kulguru Institute of Technology & Science, Ramtek (Un-Aided)",Others,Electronics and Communication Engineering,LOPEN,60.35
"Kavi Kulguru Institute of Technology & Science, Ramtek (Un-Aided)",Others,Mechanical Engineering,GOPEN,64.77
"Kavi Kulguru Institute of Technology & Science, Ramtek (Un-Aided)",Others,Mechanical Engineering,LOPEN,73.6
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Civil Engineering,GOPEN,92.16
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Civil Engineering,LOPEN,90.49
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Civil Engineering,MI,75.79
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering,GOPEN,90.51
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering,LOPEN,91.95
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering,MI,88.69
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Information Technology,GOPEN,90.25
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Information Technology,LOPEN,91.4
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Information Technology,MI,85.95
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Electrical Engineering,LOPEN,90.2
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Electrical Engineering,MI,79.22
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Electronics and Communication Engineering,GOPEN,86.7
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Electronics and Communication Engineering,LOPEN,87.8
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Electronics and Communication Engineering,MI,71.66
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Bio Medical Engineering,LOPEN,72.0
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Mechanical Engineering,GOPEN,87.44
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Mechanical Engineering,LOPEN,84.66
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Mechanical Engineering,MI,77.49
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Electronics and Computer Science,GOPEN,86.91
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Electronics and Computer Science,LOPEN,88.75
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Electronics and Computer Science,MI,75.65
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering(Cyber Security),GOPEN,88.46
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering(Cyber Security),LOPEN,88.23
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering(Cyber Security),MI,81.44
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPEN,90.05
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering(Artificial Intelligence and Machine Learning),LOPEN,88.91
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering(Artificial Intelligence and Machine Learning),MI,80.57
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering(Data Science),GOPEN,88.74
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering(Data Science),LOPEN,88.34
"Shri Ramdeobaba College of Engineering and Management, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering(Data Science),MI,79.89
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Civil Engineering,GOPEN,80.84
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Civil Engineering,LOPEN,83.68
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Civil Engineering,MI,66.23
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering,GOPEN,86.74
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering,LOPEN,87.2
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering,MI,77.43
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Information Technology,GOPEN,85.31
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Information Technology,LOPEN,84.25
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Information Technology,MI,67.31
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering (Cyber Security),GOPEN,83.35
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering (Cyber Security),MI,62.91
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering (IoT),GOPEN,82.34
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering (IoT),LOPEN,81.19
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering (IoT),MI,62.91
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Electrical Engineering,GOPEN,86.67
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Electrical Engineering,LOPEN,86.39
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Electrical Engineering,MI,63.28
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Electronics and Telecommunication Engg,GOPEN,80.22
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Electronics Engineering,GOPEN,78.11
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Mechanical Engineering,GOPEN,80.87
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Mechanical Engineering,LOPEN,67.08
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Mechanical Engineering,MI,61.79
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering(Artificial Intelligence and Machine Learning),GOPEN,83.43
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering(Artificial Intelligence and Machine Learning),LOPEN,83.9
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering(Artificial Intelligence and Machine Learning),MI,63.83
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering (Artificial Intelligence),GOPEN,83.43
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering (Artificial Intelligence),MI,60.69
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Data Science,GOPEN,87.49
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Data Science,LOPEN,83.71
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Artificial Intelligence,GOPEN,82.23
"Ankush Shikshan Sansthas G.H.Raisoni College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Artificial Intelligence,LOPEN,82.34
"Bapurao Deshmukh College of Engineering, Sevagram (Un-Aided)",Others,Civil Engineering,GOPEN,59.65
"Bapurao Deshmukh College of Engineering, Sevagram (Un-Aided)",Others,Civil Engineering,LOPEN,63.45
"Bapurao Deshmukh College of Engineering, Sevagram (Un-Aided)",Others,Computer Engineering,GOPEN,67.49
"Bapurao Deshmukh College of Engineering, Sevagram (Un-Aided)",Others,Computer Engineering,GSC,58.63
"Bapurao Deshmukh College of Engineering, Sevagram (Un-Aided)",Others,Computer Engineering,GOBC,53.03
"Bapurao Deshmukh College of Engineering, Sevagram (Un-Aided)",Others,Computer Engineering,LOPEN,71.09
"Bapurao Deshmukh College of Engineering, Sevagram (Un-Aided)",Others,Computer Engineering,LNTB,68.23
"Bapurao Deshmukh College of Engineering, Sevagram (Un-Aided)",Others,Computer Engineering,LOBC,68.06
"Bapurao Deshmukh College of Engineering, Sevagram (Un-Aided)",Others,Computer Engineering,EWS,68.86
"Bapurao Deshmukh College of Engineering, Sevagram (Un-Aided)",Others,Electrical Engineering,GOPEN,66.06
"Bapurao Deshmukh College of Engineering, Sevagram (Un-Aided)",Others,Electrical Engineering,LOPEN,64.33
"Bapurao Deshmukh College of Engineering, Sevagram (Un-Aided)",Others,Electronics and Telecommunication Engg,GOPEN,62.35
"Bapurao Deshmukh College of Engineering, Sevagram (Un-Aided)",Others,Mechanical Engineering,GOPEN,58.77
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Aeronautical Engineering,GOPEN,72.69
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Bio Technology,GOPEN,70.41
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Civil Engineering,GOPEN,78.79
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Civil Engineering,LOPEN,78.16
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Civil Engineering,MI,75.0
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering,GOPEN,84.86
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering,LOPEN,83.85
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Science and Engineering,MI,73.31
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Information Technology,GOPEN,82.86
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Information Technology,LOPEN,83.45
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Information Technology,MI,67.19
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Technology,GOPEN,81.2
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Technology,LOPEN,82.69
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Computer Technology,MI,63.42
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Industrial IoT,GOPEN,78.21
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Industrial IoT,LOPEN,72.23
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Robotics and Artificial Intelligence,GOPEN,78.86
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Electrical Engineering,GOPEN,82.95
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Electrical Engineering,LOPEN,76.83
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Electrical Engineering,MI,54.28
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Electrical Engg[Electronics and Power],GOPEN,79.28
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Electrical Engg[Electronics and Power],LOPEN,80.89
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Electronics and Communication Engineering,GOPEN,76.63
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Electronics and Communication Engineering,LOPEN,76.82
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Electronics and Telecommunication Engg,GOPEN,78.0
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Electronics and Telecommunication Engg,LOPEN,79.25
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Electronics and Telecommunication Engg,MI,67.05
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Chemical Engineering,GOPEN,81.33
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Mechanical Engineering,GOPEN,79.13
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Mechanical Engineering,LOPEN,73.69
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Mechanical Engineering,MI,
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Artificial Intelligence and Data Science,GOPEN,79.66
"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur (Un-Aided Autonomous Linguistic Minority - Hindi)",Others,Artificial Intelligence and Data Science,LOPEN,79.45
